Año,Trimestre,Provincia,Accesos por cada 100 hogares,Acceso anterior,Variación (%)
2014,3,Salta,29.2226843537979,28.9145940008629,1.0655185161023044
2014,4,Salta,29.534861619578,29.2226843537979,1.0682703272587226
2015,1,Salta,30.0097882334428,29.534861619578,1.6080204470976234
2015,2,Salta,30.4611238427009,30.0097882334428,1.5039613267085026
2015,3,Salta,31.1759452128584,30.4611238427009,2.346667752144632
2015,4,Salta,31.5934926480719,31.1759452128584,1.3393256639458166
2016,1,Salta,31.3155459711532,31.5934926480719,-0.8797592593348968
2016,2,Salta,32.081726025082,31.3155459711532,2.4466444066936535
2016,3,Salta,32.9558316811803,32.081726025082,2.724621659741473
2016,4,Salta,32.6941197393755,32.9558316811803,-0.7941293800036322
2017,1,Salta,32.5754893148231,32.6941197393755,-0.3628494221532019
2017,2,Salta,32.7394202636262,32.5754893148231,0.5032340334746837
2017,3,Salta,39.8397008069074,32.7394202636262,21.687251900332758
2017,4,Salta,39.796242471459,39.8397008069074,-0.10908298648885499
2018,1,Salta,39.7755916329188,39.796242471459,-0.05189142807896079
2018,2,Salta,39.9371920998973,39.7755916329188,0.40628048595702837
2018,3,Salta,39.4274134206841,39.9371920998973,-1.2764509781710878
2018,4,Salta,39.8016100697381,39.4274134206841,0.9490773464172988
2019,1,Salta,40.0983444177161,39.8016100697381,0.7455335285634793
2019,2,Salta,41.8931983203698,40.0983444177161,4.476129697416394
2019,3,Salta,44.4761779222872,41.8931983203698,6.165629995983083
2019,4,Salta,50.3546389223882,44.4761779222872,13.217100197711181
2020,1,Salta,49.5956802701287,50.3546389223882,-1.507226878201391
2020,2,Salta,51.5815833534036,49.5956802701287,4.004185591282233
2020,3,Salta,52.315712128488,51.5815833534036,1.42323815470073
2020,4,Salta,54.0427520014766,52.315712128488,3.301187736385903
2021,1,Salta,53.9300192633909,54.0427520014766,-0.20859918103840577
2021,2,Salta,54.9300901747889,53.9300192633909,1.8543863418882034
2021,3,Salta,55.9642780595842,54.9300901747889,1.8827347297346315
2021,4,Salta,56.8144260576222,55.9642780595842,1.5190904403928145
2022,1,Salta,56.1075934084976,56.8144260576222,-1.2441076997023917
2022,2,Salta,57.54,56.1075934084976,2.5529638761612947
2022,3,Salta,57.76,57.54,0.3823427181091395
2022,4,Salta,57.96,57.76,0.34626038781163926
2023,1,Salta,57.67,57.96,-0.5003450655624554
2023,2,Salta,57.48,57.67,-0.32946072481360295
2023,3,Salta,57.57,57.48,0.15657620041754247
2023,4,Salta,56.98,57.57,-1.024839326037873
2024,1,Salta,56.3,56.98,-1.193401193401193
2024,2,Salta,55.72,56.3,-1.0301953818827678
2014,3,San Juan,27.8542444781027,27.7826978179589,0.25752236378409105
2014,4,San Juan,28.0371457145607,27.8542444781027,0.6566368605035641
2015,1,San Juan,27.5531927597664,28.0371457145607,-1.7261134914420575
2015,2,San Juan,27.6430534204585,27.5531927597664,0.326135201374252
2015,3,San Juan,27.66538565566,27.6430534204585,0.08078787412454096
2015,4,San Juan,27.6648539357743,27.66538565566,-0.0019219680951428053
2016,1,San Juan,27.3307941100043,27.6648539357743,-1.2075242708511635
2016,2,San Juan,27.3407815140911,27.3307941100043,0.036542678001225064
2016,3,San Juan,27.3171271359908,27.3407815140911,-0.08651683233015431
2016,4,San Juan,27.2924214521971,27.3171271359908,-0.09044027093591372
2017,1,San Juan,27.0367609884239,27.2924214521971,-0.9367452580966166
2017,2,San Juan,26.964616120247,27.0367609884239,-0.26683990810803365
2017,3,San Juan,32.3668893599598,26.964616120247,20.034675129887635
2017,4,San Juan,30.2999291912817,32.3668893599598,-6.386032793238021
2018,1,San Juan,32.6091774516929,30.2999291912817,7.621299197872879
2018,2,San Juan,32.9466488486842,32.6091774516929,1.0348969933118557
2018,3,San Juan,33.0514165039238,32.9466488486842,0.31799184105421563
2018,4,San Juan,31.8962520702558,33.0514165039238,-3.495052726502225
2019,1,San Juan,31.8330580534655,31.8962520702558,-0.19812364365289198
2019,2,San Juan,35.5997173374818,31.8330580534655,11.832539863716432
2019,3,San Juan,37.0623130355423,35.5997173374818,4.108447503094593
2019,4,San Juan,32.8549757281553,37.0623130355423,-11.352063491968824
2020,1,San Juan,32.3922921363047,32.8549757281553,-1.408260336817434
2020,2,San Juan,35.0948577636503,32.3922921363047,8.343236767479691
2020,3,San Juan,38.7899552541285,35.0948577636503,10.52888578538539
2020,4,San Juan,36.3208821557581,38.7899552541285,-6.365238325732826
2021,1,San Juan,39.0551943353576,36.3208821557581,7.528209716585909
2021,2,San Juan,39.2840257006206,39.0551943353576,0.5859178763728201
2021,3,San Juan,39.4554480019856,39.2840257006206,0.4363664321762481
2021,4,San Juan,39.5888518648717,39.4554480019856,0.33811265526470385
2022,1,San Juan,43.5459816093316,39.5888518648717,9.995565817282948
2022,2,San Juan,49.46,43.5459816093316,13.5810887069338
2022,3,San Juan,50.8,49.46,2.7092600080873357
2022,4,San Juan,50.88,50.8,0.15748031496064058
2023,1,San Juan,49.75,50.88,-2.2209119496855396
2023,2,San Juan,47.52,49.75,-4.482412060301502
2023,3,San Juan,50.45,47.52,6.165824915824915
2023,4,San Juan,50.08,50.45,-0.7333994053518424
2024,1,San Juan,51.62,50.08,3.075079872204471
2024,2,San Juan,51.17,51.62,-0.8717551336691123
2014,3,San Luis,9.71121075967275,9.71791019987182,-0.06893910379165466
2014,4,San Luis,9.7863933663512,9.71121075967275,0.7741836578262367
2015,1,San Luis,9.71604896376059,9.7863933663512,-0.7187980286228536
2015,2,San Luis,9.70797183720366,9.71604896376059,-0.08313180169281624
2015,3,San Luis,9.70650326873876,9.70797183720366,-0.015127448755786595
2015,4,San Luis,9.70576898450631,9.70650326873876,-0.007564868749545976
2016,1,San Luis,9.58634628277021,9.70576898450631,-1.2304300867529352
2016,2,San Luis,9.60373385160232,9.58634628277021,0.18137847642079036
2016,3,San Luis,9.63053968688516,9.60373385160232,0.2791188895594746
2016,4,San Luis,9.64068243537056,9.63053968688516,0.10531858873093418
2017,1,San Luis,9.5455001936789,9.64068243537056,-0.987297759569874
2017,2,San Luis,9.5139703148683,9.5455001936789,-0.3303114364973535
2017,3,San Luis,15.4778617902981,9.5139703148683,62.685622069994395
2017,4,San Luis,10.5867310697542,15.4778617902981,-31.600816616735656
2018,1,San Luis,15.1487903482749,10.5867310697542,43.09223733428247
2018,2,San Luis,15.1504244913514,15.1487903482749,0.010787284257883466
2018,3,San Luis,52.3531149755192,15.1504244913514,245.55543315241698
2018,4,San Luis,67.5504536976004,52.3531149755192,29.02852815766096
2019,1,San Luis,67.3379373977716,67.5504536976004,-0.31460380825888573
2019,2,San Luis,81.789994425864,67.3379373977716,21.46198352159604
2019,3,San Luis,85.2260887684934,81.789994425864,4.201118201253753
2019,4,San Luis,74.9200260348146,85.2260887684934,-12.092614928832417
2020,1,San Luis,76.3085418464193,74.9200260348146,1.8533306581600435
2020,2,San Luis,78.4096773527651,76.3085418464193,2.753473537175697
2020,3,San Luis,79.9617220941719,78.4096773527651,1.9794045758206025
2020,4,San Luis,81.679478061057,79.9617220941719,2.148222826994735
2021,1,San Luis,81.2373017712751,81.679478061057,-0.5413554301257442
2021,2,San Luis,83.4781072006307,81.2373017712751,2.7583454650729617
2021,3,San Luis,79.8704334921291,83.4781072006307,-4.321700418806754
2021,4,San Luis,80.2957828313538,79.8704334921291,0.5325491807511298
2022,1,San Luis,80.7242306060177,80.2957828313538,0.5335868952965664
2022,2,San Luis,81.76,80.7242306060177,1.2830960248323429
2022,3,San Luis,81.74,81.76,-0.02446183953034519
2022,4,San Luis,90.27,81.74,10.435527281624665
2023,1,San Luis,90.17,90.27,-0.11077877478674458
2023,2,San Luis,93.41,90.17,3.5932128202284517
2023,3,San Luis,98.55,93.41,5.502622845519753
2023,4,San Luis,102.07,98.55,3.571790969051239
2024,1,San Luis,102.7,102.07,0.6172234740864208
2024,2,San Luis,103.4,102.7,0.6815968841285325
2014,3,Santa Cruz,28.231942904275,29.3770071530543,-3.897824726710623
2014,4,Santa Cruz,27.8026789696523,28.231942904275,-1.5204902336271813
2015,1,Santa Cruz,27.9948639434945,27.8026789696523,0.6912462430400319
2015,2,Santa Cruz,27.0722450274482,27.9948639434945,-3.2956720843813923
2015,3,Santa Cruz,27.6060609834294,27.0722450274482,1.971820052012574
2015,4,Santa Cruz,27.7447690664797,27.6060609834294,0.5024551787144138
2016,1,Santa Cruz,26.86586252145,27.7447690664797,-3.1678279351460366
2016,2,Santa Cruz,26.7289117253198,26.86586252145,-0.5097576748963766
2016,3,Santa Cruz,26.8352018954507,26.7289117253198,0.39765992429169583
2016,4,Santa Cruz,27.0467602148458,26.8352018954507,0.7883611989182159
2017,1,Santa Cruz,26.5249917378546,27.0467602148458,-1.9291348495957987
2017,2,Santa Cruz,26.2486198287096,26.5249917378546,-1.0419302364968508
2017,3,Santa Cruz,33.2918297165896,26.2486198287096,26.832686571110482
2017,4,Santa Cruz,28.9124928828068,33.2918297165896,-13.154389143113224
2018,1,Santa Cruz,33.5527598985762,28.9124928828068,16.049349444124886
2018,2,Santa Cruz,33.3323645100661,33.5527598985762,-0.6568621752020198
2018,3,Santa Cruz,32.7278502945593,33.3323645100661,-1.813595358121798
2018,4,Santa Cruz,23.6891941006561,32.7278502945593,-27.61762875518223
2019,1,Santa Cruz,23.6676549967689,23.6891941006561,-0.0909237511233165
2019,2,Santa Cruz,28.8460630553221,23.6676549967689,21.879683725574658
2019,3,Santa Cruz,35.6281609788596,28.8460630553221,23.511346801574014
2019,4,Santa Cruz,36.7113630853583,35.6281609788596,3.0402975532232337
2020,1,Santa Cruz,35.9742762889655,36.7113630853583,-2.007789235934899
2020,2,Santa Cruz,35.792623969796,35.9742762889655,-0.5049505866646719
2020,3,Santa Cruz,35.9515289078445,35.792623969796,0.4439600130535121
2020,4,Santa Cruz,36.999572459088,35.9515289078445,2.915157110369297
2021,1,Santa Cruz,41.6478310399074,36.999572459088,12.563006196785595
2021,2,Santa Cruz,44.0149166554342,41.6478310399074,5.683574765895083
2021,3,Santa Cruz,43.7473202801201,44.0149166554342,-0.6079674702304836
2021,4,Santa Cruz,43.0512146611735,43.7473202801201,-1.5911960195260797
2022,1,Santa Cruz,43.3384231105305,43.0512146611735,0.6671320463717828
2022,2,Santa Cruz,43.15,43.3384231105305,-0.4347714960693088
2022,3,Santa Cruz,43.19,43.15,0.09269988412514286
2022,4,Santa Cruz,43.53,43.19,0.7872192637184613
2023,1,Santa Cruz,43.42,43.53,-0.2526992878474602
2023,2,Santa Cruz,41.66,43.42,-4.05343159834179
2023,3,Santa Cruz,40.89,41.66,-1.8482957273163612
2023,4,Santa Cruz,73.75,40.89,80.36194668623135
2024,1,Santa Cruz,67.58,73.75,-8.366101694915256
2024,2,Santa Cruz,69.92,67.58,3.4625628884285344
2014,3,Santa Fe,49.1958844455727,48.3903513867014,1.6646563535653118
2014,4,Santa Fe,49.9996230234827,49.1958844455727,1.6337516582290605
2015,1,Santa Fe,50.2444947593192,49.9996230234827,0.4897471641366148
2015,2,Santa Fe,51.1765389086788,50.2444947593192,1.8550174577817304
2015,3,Santa Fe,52.1459547408435,51.1765389086788,1.8942582926417884
2015,4,Santa Fe,52.6080897858581,52.1459547408435,0.8862337401076087
2016,1,Santa Fe,51.2773408540762,52.6080897858581,-2.529551894392532
2016,2,Santa Fe,52.4364772593711,51.2773408540762,2.2605236269828106
2016,3,Santa Fe,52.6721503688625,52.4364772593711,0.44944497000755923
2016,4,Santa Fe,52.191050237189,52.6721503688625,-0.9133861600568064
2017,1,Santa Fe,51.9701076920804,52.191050237189,-0.42333416190037204
2017,2,Santa Fe,52.2696112396987,51.9701076920804,0.5762996478530314
2017,3,Santa Fe,60.9063556345152,52.2696112396987,16.523452518538935
2017,4,Santa Fe,61.7127712196729,60.9063556345152,1.3240253447387538
2018,1,Santa Fe,62.2819984430096,61.7127712196729,0.9223815623357344
2018,2,Santa Fe,62.5707923995744,62.2819984430096,0.4636876846992314
2018,3,Santa Fe,63.4096146162309,62.5707923995744,1.340597081302428
2018,4,Santa Fe,65.5870688619156,63.4096146162309,3.4339496602575776
2019,1,Santa Fe,66.9740909479148,65.5870688619156,2.114779803499661
2019,2,Santa Fe,67.4229199332195,66.9740909479148,0.6701531576647324
2019,3,Santa Fe,68.8717805759303,67.4229199332195,2.1489141142891075
2019,4,Santa Fe,69.4823572559686,68.8717805759303,0.8865411565265675
2020,1,Santa Fe,69.5235794025313,69.4823572559686,0.05932750152796768
2020,2,Santa Fe,70.002168637187,69.5235794025313,0.6883840544007945
2020,3,Santa Fe,72.1206024734824,70.002168637187,3.0262402973185054
2020,4,Santa Fe,73.5807380726778,72.1206024734824,2.0245748775216694
2021,1,Santa Fe,73.9165640702618,73.5807380726778,0.45640476893870063
2021,2,Santa Fe,75.0687862629301,73.9165640702618,1.5588146001660106
2021,3,Santa Fe,75.0170476272823,75.0687862629301,-0.06892163604003496
2021,4,Santa Fe,77.0892017943923,75.0170476272823,2.7622443599825117
2022,1,Santa Fe,77.304584747584,77.0892017943923,0.27939445237241317
2022,2,Santa Fe,77.9,77.304584747584,0.7702198444764458
2022,3,Santa Fe,78.55,77.9,0.834403080872903
2022,4,Santa Fe,78.4,78.55,-0.19096117122850603
2023,1,Santa Fe,78.13,78.4,-0.3443877551020538
2023,2,Santa Fe,78.83,78.13,0.8959426596697848
2023,3,Santa Fe,79.09,78.83,0.3298236711911774
2023,4,Santa Fe,79.75,79.09,0.8344923504867828
2024,1,Santa Fe,80.4,79.75,0.8150470219435808
2024,2,Santa Fe,81.34,80.4,1.1691542288557184
2014,3,Santiago Del Estero,16.4922039083019,16.6955673473544,-1.2180684538685504
2014,4,Santiago Del Estero,17.2692015836451,16.4922039083019,4.711302865665347
2015,1,Santiago Del Estero,17.0558169911586,17.2692015836451,-1.2356366995483201
2015,2,Santiago Del Estero,17.1105666329829,17.0558169911586,0.3210027514523579
2015,3,Santiago Del Estero,17.1188225313532,17.1105666329829,0.04825029204109813
2015,4,Santiago Del Estero,17.0049780380361,17.1188225313532,-0.6650252557300174
2016,1,Santiago Del Estero,16.205749206822,17.0049780380361,-4.699969793706385
2016,2,Santiago Del Estero,15.8889250473061,16.205749206822,-1.9550108759089457
2016,3,Santiago Del Estero,15.3296465784729,15.8889250473061,-3.5199264089172853
2016,4,Santiago Del Estero,15.0678475104333,15.3296465784729,-1.707795849691926
2017,1,Santiago Del Estero,14.7021194933686,15.0678475104333,-2.4272081119181816
2017,2,Santiago Del Estero,14.118988073972,14.7021194933686,-3.966308528913961
2017,3,Santiago Del Estero,35.1210448843849,14.118988073972,148.75043948177608
2017,4,Santiago Del Estero,29.1263861095011,35.1210448843849,-17.068566139241128
2018,1,Santiago Del Estero,34.9882694482421,29.1263861095011,20.125680256737503
2018,2,Santiago Del Estero,35.2564642111642,34.9882694482421,0.7665276595598379
2018,3,Santiago Del Estero,36.2496169780513,35.2564642111642,2.816938082442797
2018,4,Santiago Del Estero,37.4007259512934,36.2496169780513,3.175506582425643
2019,1,Santiago Del Estero,37.5194167460039,37.4007259512934,0.31734890618183575
2019,2,Santiago Del Estero,52.789971263171,37.5194167460039,40.700404861153736
2019,3,Santiago Del Estero,55.3039114685454,52.789971263171,4.762154904085461
2019,4,Santiago Del Estero,42.9207738235818,55.3039114685454,-22.391070208490817
2020,1,Santiago Del Estero,42.4663591879918,42.9207738235818,-1.0587288977076434
2020,2,Santiago Del Estero,43.4671668246836,42.4663591879918,2.3567069459884413
2020,3,Santiago Del Estero,43.3759313169191,43.4671668246836,-0.2098952253605175
2020,4,Santiago Del Estero,43.7492566206899,43.3759313169191,0.8606738632149666
2021,1,Santiago Del Estero,45.6730828236546,43.7492566206899,4.397391753748997
2021,2,Santiago Del Estero,46.5572753649211,45.6730828236546,1.935916050774134
2021,3,Santiago Del Estero,47.0,46.5572753649211,0.9509247085633308
2021,4,Santiago Del Estero,47.0459491943867,47.0,0.09776424337595904
2022,1,Santiago Del Estero,47.1727383932405,47.0459491943867,0.26950077748442486
2022,2,Santiago Del Estero,47.7,47.1727383932405,1.1177252470784165
2022,3,Santiago Del Estero,47.98,47.7,0.5870020964360462
2022,4,Santiago Del Estero,48.05,47.98,0.14589412255106354
2023,1,Santiago Del Estero,47.55,48.05,-1.040582726326743
2023,2,Santiago Del Estero,47.14,47.55,-0.8622502628811707
2023,3,Santiago Del Estero,48.67,47.14,3.2456512515910076
2023,4,Santiago Del Estero,49.08,48.67,0.8424080542428529
2024,1,Santiago Del Estero,49.41,49.08,0.6723716381418058
2024,2,Santiago Del Estero,49.67,49.41,0.5262092693786787
2014,3,Tierra Del Fuego,65.6861020447619,64.3560451715994,2.0667162962174226
2014,4,Tierra Del Fuego,66.1378194733832,65.6861020447619,0.6876910252848983
2015,1,Tierra Del Fuego,74.2349517001027,66.1378194733832,12.242817031453752
2015,2,Tierra Del Fuego,74.5078743166472,74.2349517001027,0.3676470588235433
2015,3,Tierra Del Fuego,74.8584578403385,74.5078743166472,0.4705321778492454
2015,4,Tierra Del Fuego,66.4622043362379,74.8584578403385,-11.216172155200562
2016,1,Tierra Del Fuego,65.8330416313501,66.4622043362379,-0.9466473632213834
2016,2,Tierra Del Fuego,67.7182428825529,65.8330416313501,2.8636095256839185
2016,3,Tierra Del Fuego,68.9404924910074,67.7182428825529,1.804904493127963
2016,4,Tierra Del Fuego,70.3052659053947,68.9404924910074,1.979639780736005
2017,1,Tierra Del Fuego,68.9197485128813,70.3052659053947,-1.9707163818679085
2017,2,Tierra Del Fuego,68.4632207595576,68.9197485128813,-0.6624048450182195
2017,3,Tierra Del Fuego,65.7418047343459,68.4632207595576,-3.975004381942958
2017,4,Tierra Del Fuego,59.8941359626362,65.7418047343459,-8.894901494322184
2018,1,Tierra Del Fuego,65.1996370235935,59.8941359626362,8.85813106022104
2018,2,Tierra Del Fuego,91.6051962953856,65.1996370235935,40.49954950245634
2018,3,Tierra Del Fuego,92.7719183939406,91.6051962953856,1.2736418300909964
2018,4,Tierra Del Fuego,93.5925708620794,92.7719183939406,0.8845914608061013
2019,1,Tierra Del Fuego,93.3758192272124,93.5925708620794,-0.23159064108454303
2019,2,Tierra Del Fuego,94.7980342802349,93.3758192272124,1.5231085143808019
2019,3,Tierra Del Fuego,96.4621096309238,94.7980342802349,1.7553901442404263
2019,4,Tierra Del Fuego,79.6953613637709,96.4621096309238,-17.381693528479317
2020,1,Tierra Del Fuego,76.0696497901879,79.6953613637709,-4.549463747373425
2020,2,Tierra Del Fuego,76.3694826074247,76.0696497901879,0.39415564297165956
2020,3,Tierra Del Fuego,76.809095839467,76.3694826074247,0.5756399245260376
2020,4,Tierra Del Fuego,76.265834969774,76.809095839467,-0.7072871562352845
2021,1,Tierra Del Fuego,77.3493560917737,76.265834969774,1.4207162649292708
2021,2,Tierra Del Fuego,67.8858077522918,77.3493560917737,-12.234812049700276
2021,3,Tierra Del Fuego,94.9538682598503,67.8858077522918,39.87292985645397
2021,4,Tierra Del Fuego,98.4006164486543,94.9538682598503,3.629918666790545
2022,1,Tierra Del Fuego,98.2905503867279,98.4006164486543,-0.11185505324942359
2022,2,Tierra Del Fuego,99.86,98.2905503867279,1.596745167360483
2022,3,Tierra Del Fuego,99.51,99.86,-0.35049068696174074
2022,4,Tierra Del Fuego,101.44,99.51,1.9395035674806476
2023,1,Tierra Del Fuego,104.23,101.44,2.7503943217665676
2023,2,Tierra Del Fuego,106.38,104.23,2.062745850522874
2023,3,Tierra Del Fuego,105.95,106.38,-0.4042113179168948
2023,4,Tierra Del Fuego,110.49,105.95,4.285040113260965
2024,1,Tierra Del Fuego,109.78,110.49,-0.6425920897818751
2024,2,Tierra Del Fuego,108.89,109.78,-0.8107123337584266
2014,3,Tucumán,33.9437558222181,33.9445268856823,-0.002271539876800465
2014,4,Tucumán,35.3208751693282,33.9437558222181,4.057062377901898
2015,1,Tucumán,35.0786068853898,35.3208751693282,-0.68590679811007
2015,2,Tucumán,35.6877056091873,35.0786068853898,1.736382307848101
2015,3,Tucumán,36.6103595277426,35.6877056091873,2.5853551042457066
2015,4,Tucumán,37.0621732832959,36.6103595277426,1.234114500325845
2016,1,Tucumán,36.7247713663659,37.0621732832959,-0.9103673288421732
2016,2,Tucumán,37.2356828933842,36.7247713663659,1.391190490803751
2016,3,Tucumán,37.8973634102384,37.2356828933842,1.777006530936379
2016,4,Tucumán,37.9807622036193,37.8973634102384,0.22006489601429677
2017,1,Tucumán,37.900160758941,37.9807622036193,-0.2122165012018117
2017,2,Tucumán,38.1862336563929,37.900160758941,0.7548065541764616
2017,3,Tucumán,39.6953791612326,38.1862336563929,3.9520669108644846
2017,4,Tucumán,39.8968735176797,39.6953791612326,0.5076015412995062
2018,1,Tucumán,41.1760093888662,39.8968735176797,3.206105537617296
2018,2,Tucumán,41.5125631700174,41.1760093888662,0.8173540519014095
2018,3,Tucumán,41.6810135952876,41.5125631700174,0.4057817981036285
2018,4,Tucumán,41.7579696387777,41.6810135952876,0.1846309310932882
2019,1,Tucumán,41.6307444313476,41.7579696387777,-0.30467287689187755
2019,2,Tucumán,40.1360462142088,41.6307444313476,-3.590371100866765
2019,3,Tucumán,39.4876002040168,40.1360462142088,-1.6156200506925775
2019,4,Tucumán,47.6490201252129,39.4876002040168,20.668310758388134
2020,1,Tucumán,47.8479232585003,47.6490201252129,0.4174338375998521
2020,2,Tucumán,51.7807409103048,47.8479232585003,8.219411385019356
2020,3,Tucumán,53.2281495112899,51.7807409103048,2.7952643696086104
2020,4,Tucumán,54.7834044136996,53.2281495112899,2.9218654352803015
2021,1,Tucumán,54.8189225412539,54.7834044136996,0.06483373557086851
2021,2,Tucumán,54.928196510348,54.8189225412539,0.19933622192568728
2021,3,Tucumán,54.636044861008,54.928196510348,-0.5318791948411419
2021,4,Tucumán,55.9259910242439,54.636044861008,2.360980130456862
2022,1,Tucumán,57.3900322723119,55.9259910242439,2.6178190520277744
2022,2,Tucumán,59.31,57.3900322723119,3.345472465633028
2022,3,Tucumán,61.14,59.31,3.0854830551340386
2022,4,Tucumán,61.04,61.14,-0.1635590448151806
2023,1,Tucumán,60.34,61.04,-1.146788990825681
2023,2,Tucumán,60.75,60.34,0.6794829300629708
2023,3,Tucumán,61.26,60.75,0.8395061728395029
2023,4,Tucumán,61.04,61.26,-0.3591250408096619
2024,1,Tucumán,60.48,61.04,-0.9174311926605542
2024,2,Tucumán,60.84,60.48,0.595238095238106
